index,checkpoint,best_acc,con_poster_mean_prob,con_poster_prob,opt_poster_mean_prob,opt_poster_prob,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
0,7,0.097399996,0.113432823807,0.107501509091,0.102809666245,0.105803425993,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996,0.097399996
1,7,0.975399998,0.993532006559,0.979171148711,0.988938884026,0.988938884026,0.9499,0.961699998,0.9289999990000001,0.9682,0.970599998,0.9723000009999999,0.9681999990000001,0.927699998,0.972600001,0.975399998,0.955100002,0.965699999,0.876199993,0.951300003,0.9652000009999999
2,7,0.11349999599999999,0.988938884026,0.988938884026,0.988938884026,0.988938884026,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999
3,7,0.9763999990000001,,0.995873906805,,,0.9346999990000001,0.9419,0.948499998,0.936400001,0.954799996,0.925799994,0.964699998,0.967199995,0.9698,0.9611000009999999,0.9661,0.959500001,0.958500004,0.967600001,0.9763999990000001
4,7,0.9572000009999999,0.954828703088,0.954474329192,0.911663718351,0.956685453205,0.850999992,0.8963999970000001,0.914499996,0.925799997,0.933399995,0.9386999970000001,0.942699996,0.947099998,0.948699999,0.950499999,0.9528,0.9540999990000001,0.9548,0.956600001,0.9572000009999999
5,7,0.9314999970000001,0.962226486334,0.928398599848,0.949066035152,0.934674079284,0.668699981,0.800999985,0.858599989,0.886399994,0.904399995,0.916499996,0.920699996,0.926899998,0.924699994,0.9280999959999999,0.927199995,0.929399997,0.928599995,0.9314999970000001,0.930499995
6,7,0.10279999599999999,,0.923502755403,0.899683209624,,0.10089999599999999,0.10089999599999999,0.10279999599999999,0.10089999599999999,0.100999996,0.095799997,0.10089999599999999,0.10279999599999999,0.09799999599999999,0.10279999599999999,0.095799997,0.08919999699999999,0.097399996,0.100999996,0.09799999599999999
7,7,0.979000001,0.997258069778,,0.997125404625,0.998590516312,0.876999992,0.9345999979999999,0.9420999990000001,0.939399999,0.951800002,0.9466,0.9749,0.960400002,0.9730999990000001,0.951199998,0.9767,0.970100003,0.9769,0.979000001,0.9653
8,7,0.982799999,0.978707711297,0.978707711297,0.978707711297,0.978707711297,0.9487999970000001,0.966399998,0.9729,0.9727000020000001,0.9755,0.967900003,0.9757,0.9771,0.9785000009999999,0.9763,0.980699998,0.9817,0.9789,0.982799999,0.9802000009999999
9,7,0.484399983,0.978707711297,0.978707711297,0.978707711297,0.978707711297,0.11349999599999999,0.11349999599999999,0.21079999300000002,0.298299989,0.353099988,0.44419998299999996,0.478699985,0.372099987,0.43879998600000003,0.412199986,0.40479998700000003,0.382299988,0.37809998899999997,0.484399983,0.34179999
10,7,0.09799999599999999,0.978707711297,0.978707711297,0.978707711297,0.978707711297,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999,0.09799999599999999
11,7,0.941599996,0.978707711297,0.978707711297,0.978707711297,0.945813375141,0.9132999940000001,0.9315999979999999,0.939299998,0.939499997,0.941599996,0.940299998,0.937799994,0.9380999959999999,0.937799997,0.934499995,0.936299997,0.935699996,0.938599999,0.936599995,0.936399995
12,7,0.967699997,0.945813375141,0.945813375141,0.945813375141,0.945813375141,0.920699998,0.9344999970000001,0.9452,0.950699999,0.9526999979999999,0.956499997,0.9588999970000001,0.960499998,0.962299997,0.9626999970000001,0.963499998,0.965199998,0.9660999990000001,0.9669999970000001,0.967699997
13,7,0.9588,,,,,0.85499999,0.827599985,0.842399989,0.910799998,0.940999998,0.918899997,0.9289,0.9401,0.945999996,0.9467999979999999,0.9380000009999999,0.935700003,0.940999998,0.9588,0.955999998
